introducer_id,deal_id,investor_id,basis_type,rate_bps,accrual_amount,threshold_multiplier,performance_threshold_type
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,25288dc0-7e63-4da4-b1c3-b97eeca04664,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,35af0245-05fb-4d6c-b17e-64d0d6b180f0,spread,0,174435.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,35af0245-05fb-4d6c-b17e-64d0d6b180f0,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,35af0245-05fb-4d6c-b17e-64d0d6b180f0,invested_amount,200,28294.56,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,35af0245-05fb-4d6c-b17e-64d0d6b180f0,spread,0,37293.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,35af0245-05fb-4d6c-b17e-64d0d6b180f0,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,36add7c6-1ff6-4233-8989-c7bd9d90a832,spread,0,6162.50,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,36add7c6-1ff6-4233-8989-c7bd9d90a832,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,36add7c6-1ff6-4233-8989-c7bd9d90a832,invested_amount,200,1000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,36add7c6-1ff6-4233-8989-c7bd9d90a832,spread,0,1317.50,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,36add7c6-1ff6-4233-8989-c7bd9d90a832,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,ea623932-6b22-47b9-b24b-b13ab1ead088,invested_amount,100,9144.81,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,ea623932-6b22-47b9-b24b-b13ab1ead088,spread,0,48990.06,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,ea623932-6b22-47b9-b24b-b13ab1ead088,performance_fee,1000,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,9c9e78cf-0418-4fa9-b00d-07af4db45578,spread,0,24658.70,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,9c9e78cf-0418-4fa9-b00d-07af4db45578,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,9c9e78cf-0418-4fa9-b00d-07af4db45578,invested_amount,200,4000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,9c9e78cf-0418-4fa9-b00d-07af4db45578,spread,0,5271.86,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,9c9e78cf-0418-4fa9-b00d-07af4db45578,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,4da51840-5941-4401-b368-b74fad85d586,spread,0,12327.90,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,4da51840-5941-4401-b368-b74fad85d586,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,4da51840-5941-4401-b368-b74fad85d586,invested_amount,200,2000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,4da51840-5941-4401-b368-b74fad85d586,spread,0,2635.62,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,4da51840-5941-4401-b368-b74fad85d586,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,d44a1f79-0752-403c-814d-f49afd887089,spread,0,18995.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,3f9a5aff-0559-4c80-bf24-b0a5ae23fb2c,spread,0,12327.90,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,3f9a5aff-0559-4c80-bf24-b0a5ae23fb2c,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,3f9a5aff-0559-4c80-bf24-b0a5ae23fb2c,invested_amount,200,2000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,3f9a5aff-0559-4c80-bf24-b0a5ae23fb2c,spread,0,2635.62,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,3f9a5aff-0559-4c80-bf24-b0a5ae23fb2c,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,952bebfb-1a37-472b-9e05-464031b00622,spread,0,6162.50,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,952bebfb-1a37-472b-9e05-464031b00622,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,952bebfb-1a37-472b-9e05-464031b00622,invested_amount,200,1000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,952bebfb-1a37-472b-9e05-464031b00622,spread,0,1317.50,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,952bebfb-1a37-472b-9e05-464031b00622,performance_fee,500,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,e81e6e04-f27b-4d81-964b-2701e4ce8274,spread,0,29930.56,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,f1b68c31-c670-48d1-b0ad-c4812388f4b7,spread,0,4676.10,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,f1b68c31-c670-48d1-b0ad-c4812388f4b7,spread,0,1360.32,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,50af6602-d56f-4274-b714-db711c939836,invested_amount,100,300.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,50af6602-d56f-4274-b714-db711c939836,spread,0,1678.32,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,50af6602-d56f-4274-b714-db711c939836,performance_fee,375,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,50af6602-d56f-4274-b714-db711c939836,performance_fee,250,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,bb56496b-a3c5-4d98-8e9c-d5d013c04e4d,spread,0,9106.02,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,e2b7a06b-cb6b-4297-a1b2-f00555d85c6a,invested_amount,100,2000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,e2b7a06b-cb6b-4297-a1b2-f00555d85c6a,spread,0,2550.90,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,063e3a99-1866-421f-9553-eece3bf07ce5,spread,0,68000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,063e3a99-1866-421f-9553-eece3bf07ce5,spread,0,20000.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,063e3a99-1866-421f-9553-eece3bf07ce5,spread,0,6020.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,063e3a99-1866-421f-9553-eece3bf07ce5,spread,0,5600.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,9cb830ec-9a56-49bc-a6ef-3732b8e354d4,spread,0,1760203.80,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,4951f245-0239-4649-b64a-e826ae26b545,spread,0,30824.10,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,4951f245-0239-4649-b64a-e826ae26b545,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,4951f245-0239-4649-b64a-e826ae26b545,invested_amount,200,10000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,4951f245-0239-4649-b64a-e826ae26b545,spread,0,13179.96,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,4951f245-0239-4649-b64a-e826ae26b545,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,11be6624-9dd0-4a7d-b4eb-9241d6d35f07,spread,0,9246.65,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,11be6624-9dd0-4a7d-b4eb-9241d6d35f07,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,11be6624-9dd0-4a7d-b4eb-9241d6d35f07,invested_amount,200,3000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,11be6624-9dd0-4a7d-b4eb-9241d6d35f07,spread,0,1976.87,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,11be6624-9dd0-4a7d-b4eb-9241d6d35f07,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,1bb4d74d-50e7-410d-b852-923c4f26d504,spread,0,10000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,1bb4d74d-50e7-410d-b852-923c4f26d504,invested_amount,200,4904.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,1bb4d74d-50e7-410d-b852-923c4f26d504,spread,0,25200.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,205fce7d-d456-4ea9-ac62-acbfbb193010,spread,0,6695.64,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,5ad344d5-caa7-457e-818b-ac21c0f2712f,invested_amount,50,500.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,5ad344d5-caa7-457e-818b-ac21c0f2712f,spread,0,5356.26,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,5ad344d5-caa7-457e-818b-ac21c0f2712f,performance_fee,500,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,5ad344d5-caa7-457e-818b-ac21c0f2712f,invested_amount,100,1000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,5ad344d5-caa7-457e-818b-ac21c0f2712f,performance_fee,1000,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,85b23400-3897-4856-85f5-e13588bf9509,invested_amount,100,1000.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,85b23400-3897-4856-85f5-e13588bf9509,spread,0,5356.26,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,85b23400-3897-4856-85f5-e13588bf9509,performance_fee,1000,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,52c00637-7baa-4805-9618-c010ec591f03,invested_amount,50,1000.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,52c00637-7baa-4805-9618-c010ec591f03,spread,0,10713.78,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,52c00637-7baa-4805-9618-c010ec591f03,performance_fee,500,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,52c00637-7baa-4805-9618-c010ec591f03,invested_amount,100,2000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,52c00637-7baa-4805-9618-c010ec591f03,performance_fee,1000,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,4f2099b5-597e-448f-9c85-621993e304b5,invested_amount,100,1000.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,4f2099b5-597e-448f-9c85-621993e304b5,spread,0,5356.26,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,4f2099b5-597e-448f-9c85-621993e304b5,performance_fee,1000,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,e3e8ad3e-a0ba-49f5-b141-388268a8d04c,spread,0,9395.82,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,e3e8ad3e-a0ba-49f5-b141-388268a8d04c,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,e3e8ad3e-a0ba-49f5-b141-388268a8d04c,invested_amount,200,4000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,e3e8ad3e-a0ba-49f5-b141-388268a8d04c,spread,0,2635.93,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,e3e8ad3e-a0ba-49f5-b141-388268a8d04c,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,ab23714d-4c87-495d-976b-93272c47f258,spread,0,4697.36,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,ab23714d-4c87-495d-976b-93272c47f258,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,ab23714d-4c87-495d-976b-93272c47f258,invested_amount,200,2000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,ab23714d-4c87-495d-976b-93272c47f258,spread,0,1317.81,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,ab23714d-4c87-495d-976b-93272c47f258,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,7f066910-063c-4bc6-8999-af10132b78fc,invested_amount,50,500.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,7f066910-063c-4bc6-8999-af10132b78fc,spread,0,5356.26,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,7f066910-063c-4bc6-8999-af10132b78fc,performance_fee,500,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,7f066910-063c-4bc6-8999-af10132b78fc,invested_amount,100,1000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,7f066910-063c-4bc6-8999-af10132b78fc,performance_fee,1000,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,392c441f-50e2-4191-9a63-896cd0d278ff,invested_amount,100,1000.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,392c441f-50e2-4191-9a63-896cd0d278ff,spread,0,5356.26,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,392c441f-50e2-4191-9a63-896cd0d278ff,performance_fee,1000,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,94895ceb-b439-46db-90ce-48f34a918385,spread,0,4697.36,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,94895ceb-b439-46db-90ce-48f34a918385,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,94895ceb-b439-46db-90ce-48f34a918385,invested_amount,200,2000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,94895ceb-b439-46db-90ce-48f34a918385,spread,0,1317.81,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,94895ceb-b439-46db-90ce-48f34a918385,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,285137a2-9aa5-4ab7-b2b2-6c13641fc85c,invested_amount,100,1250.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,285137a2-9aa5-4ab7-b2b2-6c13641fc85c,spread,0,6695.64,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,285137a2-9aa5-4ab7-b2b2-6c13641fc85c,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,285137a2-9aa5-4ab7-b2b2-6c13641fc85c,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,7eab0f48-b547-49cc-a25f-11069fe273a0,spread,0,4697.36,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,7eab0f48-b547-49cc-a25f-11069fe273a0,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,7eab0f48-b547-49cc-a25f-11069fe273a0,spread,0,1317.81,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,7eab0f48-b547-49cc-a25f-11069fe273a0,performance_fee,500,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,08a6276a-d515-4aec-a9ed-45688d1d359f,invested_amount,200,2000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,08a6276a-d515-4aec-a9ed-45688d1d359f,spread,0,5356.26,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,f5d59ea7-68f2-41a7-85a2-811e826fae18,spread,0,4697.36,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,f5d59ea7-68f2-41a7-85a2-811e826fae18,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,f5d59ea7-68f2-41a7-85a2-811e826fae18,invested_amount,200,2000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,f5d59ea7-68f2-41a7-85a2-811e826fae18,spread,0,1317.81,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,f5d59ea7-68f2-41a7-85a2-811e826fae18,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,9532de9c-65b9-4aab-a8f3-1b384bb8a623,spread,0,4697.36,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,9532de9c-65b9-4aab-a8f3-1b384bb8a623,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,9532de9c-65b9-4aab-a8f3-1b384bb8a623,invested_amount,200,2000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,9532de9c-65b9-4aab-a8f3-1b384bb8a623,spread,0,1317.81,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,9532de9c-65b9-4aab-a8f3-1b384bb8a623,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,53a2b893-cb8d-45a1-b31d-b0b52ce14be9,spread,0,16071.30,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,53a2b893-cb8d-45a1-b31d-b0b52ce14be9,invested_amount,200,6000.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,1515649c-4e17-47cf-81eb-cdd07ee1e72e,spread,0,21427.56,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,1515649c-4e17-47cf-81eb-cdd07ee1e72e,performance_fee,1000,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,1515649c-4e17-47cf-81eb-cdd07ee1e72e,invested_amount,200,8000.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,4339bf8e-ffca-44fa-9977-fda583e7c35e,spread,0,4697.36,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,4339bf8e-ffca-44fa-9977-fda583e7c35e,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,4339bf8e-ffca-44fa-9977-fda583e7c35e,invested_amount,200,2000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,4339bf8e-ffca-44fa-9977-fda583e7c35e,spread,0,1317.81,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,4339bf8e-ffca-44fa-9977-fda583e7c35e,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,07f33444-858d-4615-a3b1-d39af3fb643d,spread,0,4697.36,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,07f33444-858d-4615-a3b1-d39af3fb643d,performance_fee,750,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,07f33444-858d-4615-a3b1-d39af3fb643d,invested_amount,200,2000.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,07f33444-858d-4615-a3b1-d39af3fb643d,spread,0,1317.81,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,07f33444-858d-4615-a3b1-d39af3fb643d,performance_fee,500,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,767621ad-dcee-4e44-9a02-d36dac9ac712,invested_amount,50,1250.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,767621ad-dcee-4e44-9a02-d36dac9ac712,spread,0,13392.54,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,767621ad-dcee-4e44-9a02-d36dac9ac712,performance_fee,500,0.00,0.0,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,767621ad-dcee-4e44-9a02-d36dac9ac712,invested_amount,100,2500.00,,
98fdce26-5a61-486e-a450-8e13dd4cfbf4,07eff085-9f1d-4e02-b1e2-d717817503f1,767621ad-dcee-4e44-9a02-d36dac9ac712,performance_fee,1000,0.00,0.0,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,702b2d12-09e0-4318-a096-21f8c4330d40,invested_amount,50,500.00,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,702b2d12-09e0-4318-a096-21f8c4330d40,spread,0,4697.36,,
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,07eff085-9f1d-4e02-b1e2-d717817503f1,702b2d12-09e0-4318-a096-21f8c4330d40,performance_fee,750,0.00,0.0,
