introducer_id,investor_id,basis_type,tier_number,count,subscription_count_for_investor,exact_duplicate_groups
98fdce26-5a61-486e-a450-8e13dd4cfbf4,a76229d8-970d-4556-8b59-9c61d68b5fa2,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,a7a6b0b9-538c-44d6-b8c6-3df69b5a5212,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,ab23714d-4c87-495d-976b-93272c47f258,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,ab23714d-4c87-495d-976b-93272c47f258,performance_fee,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,ab23714d-4c87-495d-976b-93272c47f258,spread,None,2,1,0
98fdce26-5a61-486e-a450-8e13dd4cfbf4,aca780c5-0e11-4674-9490-de8ac2a4c4fe,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,aca780c5-0e11-4674-9490-de8ac2a4c4fe,performance_fee,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,aef28379-f5dd-452b-ad00-2da0fe96821a,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,aef28379-f5dd-452b-ad00-2da0fe96821a,performance_fee,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,aef28379-f5dd-452b-ad00-2da0fe96821a,spread,None,2,1,0
98fdce26-5a61-486e-a450-8e13dd4cfbf4,afb8d124-32b7-4959-8af9-5e96f0383159,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,b6b5e194-c7c2-4732-ba4b-57266158fb14,invested_amount,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,b6b5e194-c7c2-4732-ba4b-57266158fb14,performance_fee,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,b6b5e194-c7c2-4732-ba4b-57266158fb14,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,bb2d0e81-81e7-4ce7-8c75-595dffb99404,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,bb2d0e81-81e7-4ce7-8c75-595dffb99404,performance_fee,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,bb56496b-a3c5-4d98-8e9c-d5d013c04e4d,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,c42adb05-f412-489a-b1a2-59607e1efb05,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,ca730e7c-c7d3-4f21-9e5a-7e2296633fe4,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,ca730e7c-c7d3-4f21-9e5a-7e2296633fe4,performance_fee,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,ca730e7c-c7d3-4f21-9e5a-7e2296633fe4,spread,None,2,1,0
98fdce26-5a61-486e-a450-8e13dd4cfbf4,cd3cf054-882f-4312-9ec4-ce8587550df9,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,cd3cf054-882f-4312-9ec4-ce8587550df9,spread,None,2,1,0
98fdce26-5a61-486e-a450-8e13dd4cfbf4,cdee04d9-e59d-4f2c-ab6c-f289a0bd0fa0,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,cdee04d9-e59d-4f2c-ab6c-f289a0bd0fa0,performance_fee,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,cf13eafd-7b59-4ad5-9f5f-c91042c5b62d,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,cf13eafd-7b59-4ad5-9f5f-c91042c5b62d,spread,None,2,1,0
98fdce26-5a61-486e-a450-8e13dd4cfbf4,d3c08a04-d8d6-4f53-bd88-5e47ff10ffc3,invested_amount,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,d9deeef4-b3b1-4a36-b019-a9cca0a40547,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,d9deeef4-b3b1-4a36-b019-a9cca0a40547,performance_fee,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,d9deeef4-b3b1-4a36-b019-a9cca0a40547,spread,None,2,1,0
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e08aa345-6c1a-48fb-bad6-7bb140929d54,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e21e21d3-0e0f-45bc-9a0a-6d37abdfd00c,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e2b7a06b-cb6b-4297-a1b2-f00555d85c6a,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e3e8ad3e-a0ba-49f5-b141-388268a8d04c,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e3e8ad3e-a0ba-49f5-b141-388268a8d04c,performance_fee,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e3e8ad3e-a0ba-49f5-b141-388268a8d04c,spread,None,2,1,0
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e4a18b15-da66-4d9c-9637-742845b32991,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e4a18b15-da66-4d9c-9637-742845b32991,spread,None,2,1,0
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e7010a56-575b-4c39-931f-77088df45f0b,invested_amount,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e7010a56-575b-4c39-931f-77088df45f0b,performance_fee,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e7010a56-575b-4c39-931f-77088df45f0b,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e78f40f3-7e17-44cd-af46-a01a2f195f3e,invested_amount,None,4,2,2
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e78f40f3-7e17-44cd-af46-a01a2f195f3e,performance_fee,None,4,2,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e81ab8b4-f179-4908-99d2-f58e8ac45f20,invested_amount,None,4,2,2
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e81ab8b4-f179-4908-99d2-f58e8ac45f20,spread,None,4,2,0
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e81e6e04-f27b-4d81-964b-2701e4ce8274,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,e92ed0be-a69a-4cb4-a623-42ce2467ca4e,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,ec8893f1-9473-4d80-bd46-04b2cc8b2f3a,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,ee0543f2-ea6a-4917-9a6e-ec71a6f6b27a,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,ee0543f2-ea6a-4917-9a6e-ec71a6f6b27a,spread,None,2,1,0
98fdce26-5a61-486e-a450-8e13dd4cfbf4,f1b68c31-c670-48d1-b0ad-c4812388f4b7,spread,None,3,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,f5c2e1a3-7d98-41d0-b189-669041ff2032,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,f5c2e1a3-7d98-41d0-b189-669041ff2032,performance_fee,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,f5d59ea7-68f2-41a7-85a2-811e826fae18,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,f5d59ea7-68f2-41a7-85a2-811e826fae18,performance_fee,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,f5d59ea7-68f2-41a7-85a2-811e826fae18,spread,None,2,1,0
98fdce26-5a61-486e-a450-8e13dd4cfbf4,fee13201-0f11-4605-a499-39141d84c9d0,invested_amount,None,2,1,1
98fdce26-5a61-486e-a450-8e13dd4cfbf4,fee13201-0f11-4605-a499-39141d84c9d0,spread,None,2,1,0
a2a0b0a1-817a-4039-bcbf-160b84f51567,83a28a5a-e103-4134-8f03-80489341f722,spread,None,6,2,2
a2a0b0a1-817a-4039-bcbf-160b84f51567,ba36ca98-e4b4-403e-b505-dbe88b7dedb9,spread,None,3,1,1
a2a0b0a1-817a-4039-bcbf-160b84f51567,fb054123-276f-404f-bcd5-addbf205857b,spread,None,6,2,2
b661243f-e6b4-41f1-b239-de4b197a689a,971d7d29-fed0-43b0-960b-6f30e70cf086,spread,None,3,0,1
b661243f-e6b4-41f1-b239-de4b197a689a,ecb1dd0f-6866-4553-81ba-b49b1c30bd9d,spread,None,3,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,0339cb56-2073-4eaf-bd16-b5aee1578d0f,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,0339cb56-2073-4eaf-bd16-b5aee1578d0f,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,063e3a99-1866-421f-9553-eece3bf07ce5,spread,None,4,2,2
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,09378822-443a-449f-8cb2-a259a405c65e,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,09378822-443a-449f-8cb2-a259a405c65e,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,0938fe48-c579-4031-8fba-97b348218ddf,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,0938fe48-c579-4031-8fba-97b348218ddf,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,0ba0fbe1-9833-477e-9ee5-7690ef0fe97a,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,0ba0fbe1-9833-477e-9ee5-7690ef0fe97a,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,0ba0fbe1-9833-477e-9ee5-7690ef0fe97a,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,19355c51-e298-4747-bd53-0e27f8aa6c16,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,19355c51-e298-4747-bd53-0e27f8aa6c16,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,24c96f5a-0b23-4e40-b562-c0570df12fd8,performance_fee,None,2,2,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,24c96f5a-0b23-4e40-b562-c0570df12fd8,spread,None,2,2,0
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,25288dc0-7e63-4da4-b1c3-b97eeca04664,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,25288dc0-7e63-4da4-b1c3-b97eeca04664,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,2d1851ef-8256-4f17-b306-e7308fd1d571,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,2d1851ef-8256-4f17-b306-e7308fd1d571,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,2d1851ef-8256-4f17-b306-e7308fd1d571,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,3453300a-9fe8-4eba-8ce7-868c229c3efd,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,3453300a-9fe8-4eba-8ce7-868c229c3efd,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,3453300a-9fe8-4eba-8ce7-868c229c3efd,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,35af0245-05fb-4d6c-b17e-64d0d6b180f0,performance_fee,None,2,0,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,35af0245-05fb-4d6c-b17e-64d0d6b180f0,spread,None,2,0,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,36add7c6-1ff6-4233-8989-c7bd9d90a832,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,36add7c6-1ff6-4233-8989-c7bd9d90a832,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,3e75e4c5-6071-410d-bb55-d4ede85ab93d,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,3e75e4c5-6071-410d-bb55-d4ede85ab93d,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,3f9a5aff-0559-4c80-bf24-b0a5ae23fb2c,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,3f9a5aff-0559-4c80-bf24-b0a5ae23fb2c,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,41b8b9df-623b-4b68-9a33-f8abddccf526,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,48e4bfc8-e826-455e-8212-16fe187125de,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,4951f245-0239-4649-b64a-e826ae26b545,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,4951f245-0239-4649-b64a-e826ae26b545,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,4da51840-5941-4401-b368-b74fad85d586,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,4da51840-5941-4401-b368-b74fad85d586,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,50af6602-d56f-4274-b714-db711c939836,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,50af6602-d56f-4274-b714-db711c939836,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,50af6602-d56f-4274-b714-db711c939836,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,55e3a375-9304-4576-84aa-7cee77f60a05,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,55e3a375-9304-4576-84aa-7cee77f60a05,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,5ee17648-dd9d-4351-a450-f57119440739,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,5f35adc5-412a-4980-88ce-5d2b6f7fa3fc,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,5f35adc5-412a-4980-88ce-5d2b6f7fa3fc,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,5f35adc5-412a-4980-88ce-5d2b6f7fa3fc,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,6b132a0f-9c83-4047-b987-6b027c7e28e6,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,6b132a0f-9c83-4047-b987-6b027c7e28e6,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,80eab681-0f34-4c73-96dd-884862dc3816,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,80eab681-0f34-4c73-96dd-884862dc3816,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,81b04824-6086-4e08-a69d-06c2f5f23832,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,81b04824-6086-4e08-a69d-06c2f5f23832,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,899bf212-1bf5-4239-8092-079685db2f8e,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,899bf212-1bf5-4239-8092-079685db2f8e,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,899bf212-1bf5-4239-8092-079685db2f8e,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,8f47cdb2-8ccf-4ca1-a364-bed0fb48e3e8,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,8f47cdb2-8ccf-4ca1-a364-bed0fb48e3e8,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,9045e2ec-a0bb-474b-af82-fee83fa5eef1,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,9045e2ec-a0bb-474b-af82-fee83fa5eef1,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,952bebfb-1a37-472b-9e05-464031b00622,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,952bebfb-1a37-472b-9e05-464031b00622,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,9c9e78cf-0418-4fa9-b00d-07af4db45578,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,9c9e78cf-0418-4fa9-b00d-07af4db45578,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,9f1461a5-898c-4796-8610-3c559c597987,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,a76229d8-970d-4556-8b59-9c61d68b5fa2,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,a76229d8-970d-4556-8b59-9c61d68b5fa2,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,a76229d8-970d-4556-8b59-9c61d68b5fa2,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,afb8d124-32b7-4959-8af9-5e96f0383159,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,afb8d124-32b7-4959-8af9-5e96f0383159,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,b6b5e194-c7c2-4732-ba4b-57266158fb14,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,b6b5e194-c7c2-4732-ba4b-57266158fb14,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,b8414382-e1e9-479b-b341-e84c31bdba00,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,bd62f55f-73cf-4ea9-b730-453ba3838de4,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,bd62f55f-73cf-4ea9-b730-453ba3838de4,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,bd62f55f-73cf-4ea9-b730-453ba3838de4,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,c42adb05-f412-489a-b1a2-59607e1efb05,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,c42adb05-f412-489a-b1a2-59607e1efb05,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,d44a1f79-0752-403c-814d-f49afd887089,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e21e21d3-0e0f-45bc-9a0a-6d37abdfd00c,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e21e21d3-0e0f-45bc-9a0a-6d37abdfd00c,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e21e21d3-0e0f-45bc-9a0a-6d37abdfd00c,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e2b7a06b-cb6b-4297-a1b2-f00555d85c6a,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e7010a56-575b-4c39-931f-77088df45f0b,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e7010a56-575b-4c39-931f-77088df45f0b,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e7010a56-575b-4c39-931f-77088df45f0b,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e78f40f3-7e17-44cd-af46-a01a2f195f3e,invested_amount,None,2,2,0
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e78f40f3-7e17-44cd-af46-a01a2f195f3e,performance_fee,None,2,2,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e78f40f3-7e17-44cd-af46-a01a2f195f3e,spread,None,2,2,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e92ed0be-a69a-4cb4-a623-42ce2467ca4e,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,e92ed0be-a69a-4cb4-a623-42ce2467ca4e,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,ea623932-6b22-47b9-b24b-b13ab1ead088,invested_amount,None,3,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,ea623932-6b22-47b9-b24b-b13ab1ead088,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,ea623932-6b22-47b9-b24b-b13ab1ead088,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,ec8893f1-9473-4d80-bd46-04b2cc8b2f3a,invested_amount,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,ec8893f1-9473-4d80-bd46-04b2cc8b2f3a,performance_fee,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,ec8893f1-9473-4d80-bd46-04b2cc8b2f3a,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,ecb1dd0f-6866-4553-81ba-b49b1c30bd9d,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,f1b68c31-c670-48d1-b0ad-c4812388f4b7,spread,None,2,1,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,f23dd24b-140c-492a-9d38-113b8a401410,performance_fee,None,8,8,1
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,f23dd24b-140c-492a-9d38-113b8a401410,spread,None,8,8,0
d5e08d13-ebdf-4d8c-a218-ee50e2117c6f,fa08fe4c-5b2b-4143-9518-d508537172ce,spread,None,14,7,4
